URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://fhir.ee/ValueSet/ametite-klassifikaator,2025-03-27,active,"1.3.6.1.4.1.28284.6.2.3.1,1.3.6.1.4.1.28284.6.2.3.1.4",AmetiteKlassifikaator,Ametite klassifikaator,"„Ametite klassifikaator“ (AK) on Eesti-sisene klassifikaator, mis põhineb Rahvusvahelise Tööorganisatsiooni (ILO) hallataval klassifikaatoril International Standard Classification of Occupations ISCO-08. Klassifikaatorit kasutatakse selleks, et esitada, võrrelda ja vahetada statistilisi ja administratiivandmeid nii Eestis, Euroopa Liidus kui ka laiemal rahvusvahelisel tasemel. Ametite klassifikaatoris on ametid liigitatud selgelt määratletud rühmadesse töö sisu, tööga seotud ülesannete ja nõutava kvalifikatsiooni alusel. Hierarhilises klassifikaatoris on viis taset. Esimene kuni neljas tase järgivad täpselt rahvusvahelist alusklassifikaatorit, kus iga ametirühma kohta on esitatud lühikirjeldus ja peamiste tööülesannete lühike loetelu. Viies tase, mis sisaldab ametinimetusi, on loodud Eesti vajadustest lähtudes ja täieneb pidevalt. Klassifikaatori struktuur: 1. tase — 10 pearühma; 2. tase — 43 allpearühma; 3. tase — 131 allrühma; 4. tase — 436 ametirühma; 5. tase — pidevalt täienev ametinimetuste loend.  Klassifikaator on leitav [Statistikaameti kodulehelt](https://klassifikaatorid.stat.ee/item/stat.ee/b8fdb2b9-8269-41ca-b29e-5454df555147/57)","StructureDefinition/ee-health-certificate-occupational-employment","Other"
https://fhir.ee/ValueSet/labivaatuse-tyyp,1.0.0,active,,LabivaatuseTyyp,Läbivaatuse tüüp,"Kasutatakse tervisedeklaratsioonil ja tervisetõenditel, läbivaatuse tüübi määramiseks","StructureDefinition/ee-health-certificate","Other"
https://fhir.ee/ValueSet/mootorsoidukijuhi-labivaatuse-tyyp,1.0.0,active,,MootorsoidukijuhiLabivaatuseTyyp,Mootorsõidukijuhi läbivaatuse tüüp,"Loend mootorsõidukijuhi läbivaatuse tüüpidest, mida kasutatakse tervisetõendi teenuses vastavas FHIR profiilis","StructureDefinition/ee-health-certificate-driver","Other"
https://fhir.ee/ValueSet/mootorsoidukijuhi-medits-piirang,3.0.0,active,"1.3.6.1.4.1.28284.6.2.1.260.3,1.3.6.1.4.1.28284.6.2.1.260",MootorsoidukijuhiMeditsPiirang,Mootorsõidukijuhi meditsiinilised piirangud,"Mootorsõidukijuhi meditsiinilised piirangud, mis nn loetletud juhilubadele lahtrisse 12. ""lisateave/piirang(ud)"" kantavad koodid, mida arst määrab tervisetõendi otsusega.","StructureDefinition/ee-health-certificate-driver","Other"
https://fhir.ee/ValueSet/mootorsoidukijuhi-tervisetoendi-otsus,1.0.0,active,,MootorsoidukijuhiTervisetoendiOtsus,Mootorsõidukijuhi tervisetõendi otsus,"Loendit kasutatakse mootorsõidukijuhi tervisetõendile otsuse märkimiseks","StructureDefinition/ee-health-certificate-driver","SCT"
https://fhir.ee/ValueSet/tervisetoendi-staatus-fhir,1.0.0,active,,TervisetoendiStaatusFHIR,Tervisetõendi staatus (FHIR),"Tervisetõendi teenuses kasutatavad staatused. Kasutatakse ainult FHIR teenuses.","StructureDefinition/ee-health-certificate","hl7.fhir.r5.core"
https://fhir.ee/ValueSet/toolaadi-ja-tookeskkonnaga-seotud-ohutegurid,1.0.0,active,,ToolaadiJaTookeskkonnagaSeotudOhutegurid,Töölaadi ja töökeskkonnaga seotud ohutegurid,"Kasutatakse töötervishoiu tervisetõendil töölaadi ja töökeskkonnaga seotud ohutegurite valimiseks ning deklaratsioonil välja kuvamiseks","StructureDefinition/ee-health-certificate-work-related-risk-factor","Other"
https://fhir.ee/ValueSet/tootamiseks-vajalikud-lisatingimused,1.0.0,active,,TootamiseksVajalikudLisatingimused,Töötamiseks vajalikud lisatingimused,"Loendit kasutatakse töötervishoiu tervisetõendil lisatingimuste märkimiseks","StructureDefinition/ee-health-certificate-work-additional-condition","Other"
https://fhir.ee/ValueSet/tootervishoiu-tervisetoendi-otsus,1.0.0,active,,TootervishoiuTervisetoendiOtsus,Töötervishoiu tervisetõendi otsus,"Loendit kasutatakse töötervishoiu tervisetõenditel otsuse määramiseks","StructureDefinition/ee-health-certificate-occupational","SCT"
https://fhir.ee/ValueSet/tootervishoiu-tt-piirangud,1.0.0,active,,TootervishoiuTTPiirangud,Töötervishoiu tervisetõendi piirangud,"Töötervishoiu tervisetõendil kasutatavad piirangud.","StructureDefinition/ee-health-certificate-occupational","Other"
